student_id,target_y1_struggle,target_ajc_case,target_ajc_guilty,target_final_cgpa,target_major_success,target_ever_probation,target_extended_graduation,gender_male,is_international,offer_enrolled,intended_cs,intended_engineering,intended_business,intended_mis,needs_financial_aid,exam_wassce,exam_ib,exam_alevel,has_previous_application,disadvantaged_background,exam_source,hs_mathematics,hs_english_language,hs_best_science,hs_aggregate_score,has_elective_math
S2261a9ad280fa431,0,0,0,2.8,0,0,0,,,,,,,,,,,,,,,,,,,
S3cec19667da5286b,0,0,0,2.89,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,80.0,,64.0,1.0
S095482c04bf4e30e,0,0,0,2.63,0,0,0,,,,,,,,,,,,,,,,,,,
Sbc4efdd7499702f9,1,0,0,0.83,0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,50.0,90.0,66.0,0.0
S4764480a1243968d,0,0,0,3.09,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,80.0,80.0,1.0
S2715e84e2edde5db,0,0,0,3.68,1,0,0,,,,,,,,,,,,,,,,,,,
S4a386a5f4311411e,0,0,0,2.34,0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,
Sc0d8aca5343804d6,0,0,0,3.47,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S5e7591e04f465f95,0,1,1,2.37,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S1f0a23491bbf3e3d,0,0,0,2.97,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,70.0,,66.0,0.0
Sd4ea7829b3962e88,1,0,0,1.17,0,1,0,,,,,,,,,,,,,,,,,,,
S449194a5f3147f74,0,0,0,2.63,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
S2b850096408d90be,0,0,0,2.89,0,0,0,,,,,,,,,,,,,,wassce,90.0,80.0,90.0,,1.0
Sa1517e1621b8e623,0,0,0,3.21,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,60.0,,,,
S784744b9d3f18c5c,0,0,0,3.18,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,70.0,0.0
S8d8f502940b2c7b7,0,0,0,3.51,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,,74.0,1.0
S5b3f1226d647586a,0,0,0,2.91,0,0,0,,,,,,,,,,,,,,,,,,,
S8ec8eaa18dd7d8cb,0,0,0,3.56,1,0,0,,,,,,,,,,,,,,,,,,,
S025d093f827774aa,0,0,0,2.36,0,0,1,,,,,,,,,,,,,,,,,,,
S98858bf31b535562,0,0,0,2.33,0,0,0,,,,,,,,,,,,,,,,,,,
Sa9b73c0e3407d4fc,0,0,0,3.88,1,0,0,,,,,,,,,,,,,,,,,,,
Sea63efebee0fa12c,0,0,0,2.74,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,11.0,
S013492c95f8de35c,0,0,0,3.0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S3fe1397630904892,0,0,0,2.65,0,0,1,,,,,,,,,,,,,,,,,,,
S9dcd6af6301b09c5,0,0,0,3.46,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,80.0,90.0,84.0,1.0
S1b978a256e14632b,0,0,0,3.21,1,0,0,,,,,,,,,,,,,,,,,,,
Sc3cc2e7a2a050d7d,0,0,0,2.63,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,70.0,90.0,74.0,1.0
Sd09f415dcf8cc376,0,0,0,3.31,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,,80.0,1.0
Se763bac5fc47a365,0,0,0,3.69,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,60.0,80.0,78.0,1.0
S4d141b7b8e89828f,0,0,0,3.08,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,80.0,,74.0,0.0
Sf176e639c61f1ce4,0,0,0,3.91,1,0,0,,,,,,,,,,,,,,,,,,,
S718fdf62307dcbbd,0,0,0,2.68,0,0,0,,,,,,,,,,,,,,wassce,90.0,80.0,90.0,80.0,1.0
S1d417fd6f407e8f9,0,0,0,3.33,1,0,0,,,,,,,,,,,,,,wassce,90.0,80.0,,84.0,1.0
S280ce09f517aa6d2,0,0,0,3.7,1,0,0,,,,,,,,,,,,,,,,,,,
Sab784b25f9dd8e98,1,0,0,2.46,0,1,0,,,,,,,,,,,,,,wassce,90.0,90.0,,82.0,0.0
S3c19f15838ba4307,0,0,0,3.51,1,0,0,,,,,,,,,,,,,,,,,,,
Sadd6f9f753c14a12,0,0,0,2.99,0,0,0,,,,,,,,,,,,,,wassce,90.0,70.0,90.0,78.0,1.0
S379798ebea5dc19e,0,1,1,2.82,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sffdfdfaf71649f4f,0,0,0,2.18,0,0,0,,,,,,,,,,,,,,,,,,,
S894e8baf4fa4c2ae,0,0,0,2.81,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,60.0,70.0,72.0,1.0
S209478d6797083d3,1,0,0,2.09,0,1,0,,,,,,,,,,,,,,,,,,,
S229b742cf61a61d4,0,0,0,3.07,1,0,0,,,,,,,,,,,,,,,,,,,
Sda2ace038b947a9c,0,0,0,3.59,1,0,0,,,,,,,,,,,,,,,,,,,
S7871b23d43e84617,0,0,0,3.19,1,0,0,,,,,,,,,,,,,,,,,,,
S88a3f3693adca722,0,0,0,3.35,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,,86.0,1.0
Sf7e7830c8b72fba2,0,0,0,2.87,0,0,0,,,,,,,,,,,,,,,,,,,
Se588046e69197281,0,0,0,3.17,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,,
Sc63fc2f4a09a54c7,0,1,1,2.45,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sadc006e8c21554e9,0,0,0,2.93,0,0,0,,,,,,,,,,,,,,,,,,,
S6ab467f8922c17e7,1,1,1,2.37,0,1,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
Sa6a39907682e0e56,0,0,0,3.09,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a_level,75.0,,,,
Sd56f1918d28e5707,0,0,0,3.85,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
S269def424ca7da00,0,0,0,3.56,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
S49f632730d703493,1,0,0,2.58,0,1,0,,,,,,,,,,,,,,,,,,,
Sa596c2be96b18284,0,0,0,3.74,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Scda90728fe5ceeb0,0,0,0,3.16,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,70.0,90.0,,82.0,1.0
Sf6ee896ee9e8bc2c,0,0,0,3.73,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,ib,,,100.0,91.11111111111111,
Scfde626ba7ccfa63,0,0,0,2.62,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,,
S4466b58296f3fbf3,0,0,0,2.51,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,75.0,,,,
S22db7b18c5accba1,1,0,0,2.2,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,90.0,,88.0,0.0
S3d2add712997d285,1,0,0,1.59,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,70.0,70.0,0.0
Se7c8252cc1fb793e,0,0,0,2.99,0,0,0,,,,,,,,,,,,,,,,,,,
S1733ef75250705ec,0,0,0,2.8,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
S57c1021ffb73f239,0,0,0,2.75,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,70.0,55.0,,60.0,0.0
S2308ff43c2ebfda5,0,0,0,3.19,1,0,0,,,,,,,,,,,,,,,,,,,
S18db708b0565b636,0,0,0,3.07,1,0,0,,,,,,,,,,,,,,,,,,,
S604dfa6a89cc73c8,0,0,0,3.1,1,0,0,,,,,,,,,,,,,,,,,,,
Sc3a2fa2ab64d4ff9,1,0,0,2.37,0,1,0,,,,,,,,,,,,,,,,,,,
S31cdf466e9216faf,0,0,0,2.71,0,0,0,,,,,,,,,,,,,,wassce,90.0,80.0,80.0,78.0,1.0
Sba14c340b1b03a9c,0,0,0,3.19,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
S28bcc11254786796,0,0,0,3.12,1,0,0,,,,,,,,,,,,,,,,,,,
Sfe3918a247746eeb,0,0,0,2.67,0,0,1,,,,,,,,,,,,,,,,,,,
S8f9387649729ad82,0,0,0,2.28,0,1,1,,,,,,,,,,,,,,,,,,,
S952620dae0fc2dd1,0,0,0,2.09,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,80.0,70.0,,72.0,1.0
Sc4a8fa5619973f45,0,0,0,3.13,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,82.0,1.0
Sdb87a49485247c6c,0,0,0,3.79,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
Scdc493f2c24c8e9c,0,0,0,2.14,0,0,1,,,,,,,,,,,,,,,,,,,
S5d464482f65bdc5f,0,0,0,2.92,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,60.0,,68.0,1.0
S4d0282f3bd0c7807,0,0,0,2.5,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S5501cf434163e473,0,0,0,3.93,1,0,0,,,,,,,,,,,,,,,,,,,
S9c19dbbeec0b4178,0,0,0,3.09,1,0,0,,,,,,,,,,,,,,,,,,,
Sbc0dbb185614540d,0,0,0,2.61,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,,90.0,,,
Sc793baa0a8dc43ce,0,0,0,2.41,0,0,0,,,,,,,,,,,,,,wassce,80.0,80.0,,70.0,1.0
S6f194eb17880470d,0,0,0,3.62,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,,86.0,1.0
Se03b308bd437a0fe,0,0,0,2.93,0,0,0,,,,,,,,,,,,,,wassce,60.0,80.0,,70.0,0.0
S48a69174eb3b43d2,0,0,0,3.2,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,80.0,1.0
Se19fecc3efa5dd47,0,0,0,2.96,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,76.0,0.0
S4930a0dec2228870,0,0,0,3.89,1,0,0,,,,,,,,,,,,,,,,,,,
S6e93a03e9b42b83a,0,0,0,3.56,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,82.0,1.0
Sed3927638216dd7b,0,0,0,3.39,1,0,0,,,,,,,,,,,,,,wassce,90.0,90.0,90.0,84.0,1.0
S5f5c474f117e0d3c,1,0,0,1.97,0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Scef30277754a2117,0,0,0,3.32,1,0,0,,,,,,,,,,,,,,,,,,,
Sd728454c7c36de67,0,0,0,3.49,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S78fb4ed26c7169ce,1,0,0,2.11,0,1,1,,,,,,,,,,,,,,,,,,,
Sfecefe2a1bcffcda,0,0,0,3.03,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,
S5b146314dd326ba1,0,0,0,2.97,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S243d9183cdc07028,0,0,0,3.28,1,0,0,,,,,,,,,,,,,,,,,,,
Sa816119588e15ea1,0,0,0,3.39,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,80.0,78.0,1.0
S8fe13191b818b66f,0,0,0,2.57,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,90.0,70.0,76.0,1.0
Scab1d4b340fa13d8,0,0,0,2.88,0,0,0,,,,,,,,,,,,,,,,,,,
S54582ff839d7654f,0,0,0,2.96,0,0,0,,,,,,,,,,,,,,,,,,,
S9ead1aae593943ba,0,0,0,2.79,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,90.0,80.0,74.0,1.0
Sff8f66776e66a212,0,0,0,3.63,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,,84.0,1.0
S4eaa58311a817096,1,0,0,0.0,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,86.0,1.0
S5611cffb64a66bdd,0,0,0,3.91,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
S9b95373049816646,0,0,0,2.43,0,0,1,,,,,,,,,,,,,,,,,,,
Sbf11476c37fa502f,0,0,0,3.61,1,0,0,,,,,,,,,,,,,,,,,,,
Sfe9eea1f54854ce4,0,0,0,2.78,0,0,0,,,,,,,,,,,,,,,,,,,
S5769f8c6c6753ff9,0,0,0,2.8,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,78.0,1.0
S7e984918a979e0c0,0,0,0,2.73,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,90.0,86.0,1.0
S26be41146dd916d3,0,0,0,2.57,0,0,1,,,,,,,,,,,,,,,,,,,
Sf6d4c40a8bb17bf8,0,0,0,2.56,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,a_level,90.0,,,9.0,
S3816834f1d44a2cf,0,0,0,3.66,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,90.0,84.0,0.0
Sd1ec0bcc63938342,0,0,0,2.07,0,0,0,,,,,,,,,,,,,,,,,,,
S7e10413fca37a8b0,0,0,0,3.4,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,,82.0,1.0
S6a7832a6722d68ed,0,0,0,2.57,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ib,,,57.14285714285714,60.0,
Sf5e0bd6e4ac23ded,0,0,0,2.43,0,0,0,,,,,,,,,,,,,,,,,,,
Sd140f929af283009,0,0,0,3.22,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,80.0,0.0
S8ef9a44688250ad7,0,0,0,3.1,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,74.0,0.0
S6f6465e2514041ea,0,0,0,3.21,1,0,0,,,,,,,,,,,,,,,,,,,
S978d60e2a55b6f2c,0,0,0,3.01,1,0,0,,,,,,,,,,,,,,,,,,,
Sfae04725e15f519e,1,0,0,2.38,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,70.0,,66.0,0.0
S65593d48b1a17eee,0,0,0,3.44,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,80.0,,78.0,0.0
S9b50e652f49c3de2,0,0,0,3.37,1,0,0,,,,,,,,,,,,,,,,,,,
S85af7877a6b745df,0,0,0,2.52,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S9aeee5302c38fea2,0,0,0,2.81,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,80.0,72.0,1.0
S5268249083695318,0,0,0,3.66,1,0,0,,,,,,,,,,,,,,,,,,,
Sa58cac373aeb1928,0,0,0,2.33,0,0,1,,,,,,,,,,,,,,,,,,,
Se8788f8ccb5f1c8d,1,0,0,1.71,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,75.0,,,,
Sb7431babd635a55a,0,0,0,2.7,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,,78.0,1.0
S3f70995c9e68464a,0,0,0,3.74,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Sddc9d2f2a2201214,0,0,0,3.15,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,75.0,,,,
S8924151178522819,0,0,0,3.51,1,0,0,,,,,,,,,,,,,,wassce,90.0,90.0,,88.0,0.0
S0b62231f49e54ba1,0,0,0,3.48,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S6a275db4779e413f,0,0,0,3.38,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
S4bf3d76f7853ea28,0,0,0,3.41,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,80.0,88.0,0.0
S3946a73b3e1ee974,0,0,0,3.5,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,a_level,75.0,,,9.0,
S6011ab77df381361,0,0,0,3.64,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,
S990d228a24a05bc9,0,0,0,2.85,0,0,0,,,,,,,,,,,,,,,,,,,
S8917af2406e7a6d3,0,0,0,2.82,0,0,0,,,,,,,,,,,,,,,,,,,
Sd201ed28349b2ccd,1,0,0,2.28,0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,70.0,,72.0,1.0
S0d49e1245e7e04d6,0,0,0,3.46,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
S1fd45967b392ab05,0,0,0,3.73,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,90.0,84.0,1.0
S99bcc8029d5a38e1,0,0,0,3.51,1,0,0,,,,,,,,,,,,,,,,,,,
Sc6fe6713694ba29c,0,0,0,3.43,1,0,0,,,,,,,,,,,,,,,,,,,
S849e2804f9ea385c,0,0,0,2.5,0,0,1,,,,,,,,,,,,,,,,,,,
Sda68f72b8b733e8d,0,0,0,3.26,1,0,0,,,,,,,,,,,,,,,,,,,
S862b14779c6ad806,0,0,0,3.63,1,0,0,,,,,,,,,,,,,,,,,,,
Sacac242b9745e4e3,0,0,0,4.0,1,0,0,,,,,,,,,,,,,,,,,,,
S3c1cf6ea6ee28f6c,0,0,0,2.59,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,70.0,70.0,64.0,1.0
S523c92adf3c9edad,0,0,0,2.79,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,
S2a5bed72817404ed,0,0,0,4.0,1,0,0,,,,,,,,,,,,,,,,,,,
S6f47cb2c11db7241,0,0,0,3.14,1,0,0,,,,,,,,,,,,,,,,,,,
S38e2db5cfde255df,0,0,0,3.88,1,0,0,,,,,,,,,,,,,,,,,,,
S7f07b3140c1a8c5e,0,0,0,2.52,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S7042fcddd951edc1,0,0,0,2.56,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,70.0,78.0,1.0
S32495a3d2a99e5fe,1,0,0,2.19,0,1,1,,,,,,,,,,,,,,,,,,,
S305f30ea2e14c6bb,0,0,0,2.53,0,0,0,,,,,,,,,,,,,,wassce,80.0,90.0,90.0,80.0,0.0
S8175a42f4e557e1e,0,1,1,1.79,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,80.0,74.0,1.0
S1c38adb0d8ca83c8,0,0,0,3.81,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,86.0,1.0
S6d8aaebe8e446d0a,0,0,0,2.83,0,0,0,,,,,,,,,,,,,,wassce,90.0,70.0,90.0,76.0,1.0
Sb368e03b8d74a4f7,0,0,0,3.88,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,90.0,,86.0,1.0
S1f6f048bb532faa7,0,0,0,3.26,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,90.0,,84.0,0.0
S978a14c85ae2eaea,0,0,0,2.29,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,,
S7c88a5992445ce72,0,0,0,3.11,1,0,0,,,,,,,,,,,,,,,,,,,
Sec1625f2b6f1a4b6,0,0,0,2.89,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,70.0,50.0,,70.0,0.0
Sf9531bce7da116c3,0,0,0,2.78,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,60.0,,,,
S42cef0cbf4158832,0,0,0,3.0,1,0,0,,,,,,,,,,,,,,,,,,,
S8e24e1ff97ee8453,0,0,0,2.78,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Sf4536fa72872654c,0,0,0,3.34,1,0,0,,,,,,,,,,,,,,,,,,,
S9bbb788f8f88ad0d,0,0,0,2.78,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,90.0,86.0,0.0
S88af3f1096f10c30,0,0,0,2.76,0,0,1,,,,,,,,,,,,,,,,,,,
Se09d131796fc9e34,0,0,0,2.9,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S7f02157772e691bb,0,0,0,3.49,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,80.0,74.0,1.0
S7eba6c06c19da15f,0,0,0,3.73,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a_level,,,,,
Sd5d95d9a5a42cc4f,0,0,0,3.76,1,0,0,,,,,,,,,,,,,,,,,,,
Se1010396639247ad,0,0,0,3.03,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,80.0,,76.0,1.0
S3bfe89f2ecf86f0b,0,0,0,2.14,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Se1c49b0bfa67571f,0,0,0,3.57,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
