student_id,Yeargroup,Admission Year,Program,Semester/Year,Academic Year,Student Status,Gender,Nationality,Application Category,GPA,CGPA,is_female,is_international,needs_financial_aid,is_disadvantaged,has_previous_application,intended_cs,intended_engineering,intended_business,intended_mis,exam_type_application,exam_source,hs_math_score,hs_english_score,hs_science_score,hs_aggregate,math_track,math_track_encoded,final_cgpa,min_cgpa,max_cgpa,avg_cgpa,avg_gpa,gpa_std,min_gpa,max_gpa,final_program,student_status,total_semesters,regular_semesters,academic_years,summer_semesters,y1_gpa_mean,y1_gpa_min,y1_gpa_max,y1_cgpa_end,ajc_case_count,ajc_guilty_count,has_ajc_case,ajc_guilty,is_graduated,is_active,is_dismissed,is_withdrawn,ever_on_probation,first_year_struggle,major_success,extended_graduation,is_cs_major
S04a8a0adc169528c,2025,2021-2022,B.Sc - Computer Science,Semester 2,2024-2025,Graduated,Male,Country0,FFP,3.38,3.22,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,IGCSE 'A' Level,oa_level,,,,,College Algebra,1,3.22,3.13,3.29,3.21375,3.2275,0.2356601669474803,2.83,3.56,B.Sc - Computer Science,Graduated,8,7,4.0,1,3.25,3.25,3.25,3.25,0,0,0,0,1,0,0,0,0,0,1,0,1
S04ce5dbb6cd4c844,2026,2022-2023,B.Sc - Business Administration,Semester 1,2024-2025,Active,Female,Country0,MCF,3.2,3.27,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,85.0,85.0,95.0,8.0,Pre-Calculus,2,3.27,3.13,3.29,3.222,3.2600000000000002,0.1662828914831588,3.11,3.5,B.Sc - Business Administration,Active,5,4,3.0,1,3.13,3.13,3.13,3.13,0,0,0,0,0,1,0,0,0,0,0,0,0
S04d30a6f446f7bb6,2026,2022-2023,B.Sc - Business Administration,Semester 2,2024-2025,Active,Female,Country0,MCF,3.6,3.25,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,85.0,12.0,Calculus,3,3.25,3.0,3.32,3.203333333333333,3.263333333333333,0.3499523777125491,2.7,3.6,B.Sc - Business Administration,Active,6,5,3.0,1,3.0,3.0,3.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0
S04d55add82b650ca,2022,2018-2019,B.Sc - Management Information Systems,Semester 2,2021-2022,Graduated,Male,Country0,FFP,3.83,3.22,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,,,,,,Calculus,3,3.22,2.71,3.22,2.9966666666666666,3.27,0.45249309386995057,2.56,3.83,B.Sc - Management Information Systems,Graduated,9,8,4.0,1,2.7800000000000002,2.56,3.0,2.76,0,0,0,0,1,0,0,0,0,0,1,0,0
S04f582be572dabfe,2022,2018-2019,B.Sc - Electrical and Electronic Engineering,Semester 2,2021-2022,Graduated,Female,Country0,AFA,3.13,3.16,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,,,,,,Calculus,3,3.16,2.62,3.17,3.0288888888888885,2.811111111111111,1.1253826509730418,0.0,3.78,B.Sc - Electrical and Electronic Engineering,Graduated,9,8,4.0,1,2.6399999999999997,2.28,3.0,2.62,0,0,0,0,1,0,0,0,0,0,1,0,0
S04f5ab171075326d,2026,2022-2023,B.Sc - Business Administration,Semester 2,2024-2025,Active,Male,Country0,FFP,2.4,2.38,0,0,,,,,,,,,oa_level,,,,6.0,Pre-Calculus,2,2.38,2.25,2.42,2.348333333333333,2.395,0.30098172702009657,1.91,2.8,B.Sc - Business Administration,Active,6,5,3.0,1,2.25,2.25,2.25,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0
S05382a66ab179321,2022,2018-2019,B.Sc - Computer Engineering,Semester 2,2021-2022,Graduated,Female,Country9,Other,3.63,3.45,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,IGCSE 'A' Level,,,,,,Calculus,3,3.45,3.43,3.58,3.49,3.4587499999999998,0.1838817554843331,3.17,3.75,B.Sc - Computer Engineering,Graduated,8,8,4.0,0,3.5,3.5,3.5,3.5,0,0,0,0,1,0,0,0,0,0,1,0,1
S054a3f18a2a3eb26,2016,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0,Unknown,4.0,3.98,0,0,,,,,,,,,,,,,,Calculus,3,3.98,3.98,3.98,3.98,3.95,0.07071067811865465,3.9,4.0,B.Sc - Business Administration,Active,2,2,4.0,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
S05696f42268bd20c,2022,2018-2019,B.Sc - Management Information Systems,Semester 2,2021-2022,Graduated,Male,Country0,FFP,3.13,3.25,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,,,,,,Calculus,3,3.25,2.5,3.26,3.04,3.31,0.5315177429880502,2.5,4.0,B.Sc - Management Information Systems,Graduated,10,8,4.0,2,3.0566666666666666,2.5,4.0,2.94,0,0,0,0,1,0,0,0,0,0,1,0,0
S05873ed56cd98d8e,2028,2024-2025,LLB - Law with Public Policy,Semester 3,2024-2025,Active,Female,Country0,FFP,2.79,3.1,1,0,,,,,,,,,wassce,95.0,85.0,,8.0,Pre-Calculus,2,3.1,3.1,3.38,3.24,3.085,0.41719300090006295,2.79,3.38,LLB - Law with Public Policy,Active,2,1,1.0,1,3.085,2.79,3.38,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0
S058d588e90689c7b,2027,2023-2024,B.Sc - Management Information Systems,Semester 2,2024-2025,Active,Female,Country0,FFP,3.33,2.77,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,WASSCE - Ghana,wassce,85.0,95.0,,15.0,Calculus,3,2.77,2.13,2.77,2.4675000000000002,2.6025,0.5357471418495857,2.13,3.33,B.Sc - Management Information Systems,Active,4,3,2.0,1,2.4,2.13,2.67,2.41,0,0,0,0,0,1,0,0,0,0,0,0,0
S05b6caa3c4ed9c1c,2027,2023-2024,B.Sc - Electrical and Electronic Engineering,Semester 2,2024-2025,Active,Male,Country0,MCF,3.0,3.06,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,,9.0,Calculus,3,3.06,3.06,3.25,3.1125,3.0625,0.15392097539538488,2.89,3.25,B.Sc - Electrical and Electronic Engineering,Active,4,3,2.0,1,3.0700000000000003,2.89,3.25,3.06,0,0,0,0,0,1,0,0,0,0,0,0,0
S05db033900c6a235,2021,2017-2018,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,FFP,3.83,3.58,1,0,,,,,,,,,,,,,,College Algebra,1,3.58,3.55,3.88,3.618,3.543,0.34817141372222576,2.75,3.88,B.Sc - Business Administration,Graduated,10,8,4.0,2,3.5700000000000003,3.33,3.88,3.58,0,0,0,0,1,0,0,0,0,0,1,0,0
S05e1766d9d91de46,2027,2023-2024,B.Sc - Business Administration,Semester 2,2024-2025,Active,Male,Country0,FFP,3.28,3.21,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,95.0,,8.0,Calculus,3,3.21,2.63,3.21,2.9924999999999997,3.2,0.4291852746774988,2.63,3.67,B.Sc - Business Administration,Active,4,3,2.0,1,2.925,2.63,3.22,2.94,0,0,0,0,0,1,0,0,0,0,0,0,0
S05eb10dac2ff14b4,2026,2022-2023,B.Sc - Management Information Systems,Semester 2,2024-2025,Active,Female,Country0,AFA,3.0,2.75,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,85.0,12.0,Pre-Calculus,2,2.75,2.5,2.8,2.6714285714285713,2.837142857142857,0.5509602007923465,2.44,4.0,B.Sc - Management Information Systems,Active,7,5,3.0,2,3.25,2.5,4.0,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0
S060591bfe89d4f7e,2025,2021-2022,B.Sc - Computer Science,Semester 2,2024-2025,Graduated,Female,Country2,MCF,4.0,3.79,1,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Other Official Exam,other,,,,,College Algebra,1,3.79,3.75,3.94,3.8444444444444446,3.3944444444444444,1.2860415147956066,0.0,4.0,B.Sc - Computer Science,Graduated,9,7,4.0,2,3.88,3.88,3.88,3.88,0,0,0,0,1,0,0,0,0,0,1,0,1
S0606990f18ce9e31,2026,2022-2023,B.Sc - Economics,Semester 2,2024-2025,Active,Male,Country0,FFP,2.1,2.23,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,oa_level,,,,5.0,Pre-Calculus,2,2.23,1.83,2.26,2.0749999999999997,2.125,0.4230720978745821,1.39,2.6,B.Sc - Economics,Active,6,5,3.0,1,2.0,2.0,2.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0
S060df0e6632becac,2024,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Male,Country0,MCF,3.25,2.86,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,75.0,13.0,Pre-Calculus,2,2.86,2.33,2.86,2.637777777777778,2.931111111111111,0.4081496185360354,2.22,3.5,B.Sc - Business Administration,Graduated,9,7,4.0,2,2.44,2.44,2.44,2.44,0,0,0,0,1,0,0,0,0,0,0,0,0
S061a156026c49303,2023,2019-2020,B.Sc - Business Administration,Semester 2,2022-2023,Graduated,Female,Country0,FFP,3.83,3.4,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,65.0,55.0,23.0,Pre-Calculus,2,3.4,2.75,3.4,3.178888888888889,3.4655555555555555,0.4288680190662129,2.75,4.0,B.Sc - Business Administration,Graduated,9,8,4.0,1,3.3233333333333337,2.75,4.0,3.19,0,0,0,0,1,0,0,0,0,0,1,0,0
S061ef32e387ea65d,2022,2018-2019,B.Sc - Business Administration,Semester 2,2021-2022,Graduated,Male,Country0,FFP,2.5,2.98,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,International Baccalaureate (IB) Diploma,,,,,,Pre-Calculus,2,2.98,2.43,3.12,2.849090909090909,2.6163636363636367,0.966222259392452,0.0,3.5,B.Sc - Business Administration,Graduated,11,8,4.0,3,1.8399999999999999,0.0,2.89,2.47,0,0,0,0,1,0,0,0,0,0,0,0,0
S062a863eea913e8a,2021,2017-2018,B.Sc - Business Administration,Semester 3,2020-2021,Graduated,Female,Country0,AFA,0.0,3.88,1,0,,,,,,,,,,,,,,Pre-Calculus,2,3.88,3.86,4.0,3.9229999999999996,3.508,1.2386892714119677,0.0,4.0,B.Sc - Business Administration,Graduated,10,8,4.0,2,4.0,4.0,4.0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0
S0649cc408d01a92b,2027,2023-2024,B.Sc - Business Administration,Semester 2,2024-2025,Active,Female,Country0,AFA,3.28,3.43,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,,,,,,Calculus,3,3.43,3.38,3.5,3.4475,3.4274999999999998,0.13841363131329704,3.28,3.61,B.Sc - Business Administration,Active,4,3,2.0,1,3.495,3.38,3.61,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0
S064c9fbc31153861,2020,2016-2017,B.Sc - Business Administration,Semester 2,2019-2020,Graduated,Male,Country0,Unknown,3.88,3.01,0,0,,,,,,,,,,,,,,Calculus,3,3.01,2.75,3.01,2.90125,3.02125,0.4069902596237057,2.56,3.88,B.Sc - Business Administration,Graduated,8,8,4.0,0,2.9299999999999997,2.75,3.11,2.94,0,0,0,0,1,0,0,0,0,0,1,0,0
S066c9984b17371d9,2025,2021-2022,B.Sc - Management Information Systems,Semester 2,2024-2025,Graduated,Male,Country0,FFP,3.38,3.35,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,WASSCE - Ghana,wassce,95.0,85.0,95.0,13.0,Pre-Calculus,2,3.35,3.1,3.38,3.24,3.371111111111111,0.30973555028622574,2.94,4.0,B.Sc - Management Information Systems,Graduated,9,7,4.0,2,3.38,3.38,3.38,3.38,0,0,0,0,1,0,0,0,0,0,1,0,0
S06729636df576a83,2025,2021-2022,B.Sc - Management Information Systems,Semester 1,2024-2025,Exited,Male,Country0,Withdrawn,0.83,1.67,0,0,,,,,,,,,wassce,95.0,75.0,95.0,10.0,Calculus,3,1.67,1.67,3.0,2.16,1.55,0.7967075104094711,0.38,2.75,B.Sc - Management Information Systems,Exited,8,6,4.0,2,2.375,2.0,2.75,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0
S06735f31ccb05659,2021,2017-2018,B.Sc - Mechanical Engineering,Semester 2,2020-2021,Graduated,Male,Country3,FFP,3.67,3.49,0,1,,,,,,,,,,,,,,Calculus,3,3.49,3.33,3.63,3.428888888888889,3.5144444444444445,0.2529382884772049,3.17,3.88,B.Sc - Mechanical Engineering,Graduated,9,8,4.0,1,3.4899999999999998,3.17,3.67,3.43,0,0,0,0,1,0,0,0,0,0,1,0,0
S06932e8bf7bb2709,2021,2017-2018,B.Sc - Computer Science,Semester 1,2021-2022,Graduated,Male,Country0,FFP,1.75,2.35,0,0,,,,,,,,,,,,,,Pre-Calculus,2,2.35,1.82,2.63,2.2075,2.03,0.7505392001148846,0.0,2.75,B.Sc - Computer Science,Graduated,12,9,5.0,3,2.4133333333333336,2.11,2.63,2.37,0,0,0,0,1,0,0,0,1,0,0,1,1
S069964274d35f1bf,2027,2023-2024,B.Sc - Business Administration,Semester 2,2024-2025,Active,Male,Country0,FFP,4.0,3.86,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,,9.0,Calculus,3,3.86,3.75,3.86,3.81,3.855,0.11387127235025817,3.75,4.0,B.Sc - Business Administration,Active,4,3,2.0,1,3.8200000000000003,3.75,3.89,3.82,0,0,0,0,0,1,0,0,0,0,0,0,0
S06e5242d6639ad78,2026,2022-2023,B.Sc - Computer Science,Semester 2,2024-2025,Active,Female,Country0,MCF,3.39,3.28,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,85.0,10.0,Calculus,3,3.28,3.26,3.38,3.3266666666666667,3.285,0.15959323293924466,3.06,3.44,B.Sc - Computer Science,Active,6,5,3.0,1,3.38,3.38,3.38,3.38,0,0,0,0,0,1,0,0,0,0,0,0,1
S06ee9f38ef863d07,2018,2014-2015,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country0,Unknown,3.83,3.68,0,0,,,,,,,,,,,,,,Pre-Calculus,2,3.68,3.67,3.79,3.706666666666667,3.6616666666666666,0.15942605391424172,3.5,3.83,B.Sc - Computer Science,Graduated,6,6,4.0,0,,,,,0,0,0,0,1,0,0,0,0,0,1,0,1
S06f110fd8dcc3721,2025,2021-2022,B.Sc - Business Administration,Semester 2,2024-2025,Graduated,Female,Country1,MCF,3.38,2.8,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,High School Diploma,oa_level,,,,,Pre-Calculus,2,2.8,2.38,3.07,2.7044444444444444,2.713333333333333,0.44435346290987765,2.11,3.38,B.Sc - Business Administration,Graduated,9,7,4.0,2,2.38,2.38,2.38,2.38,0,0,0,0,1,0,0,0,0,0,0,0,0
S06f8d389db3c06f2,2026,2022-2023,B.Sc - Electrical and Electronic Engineering,Semester 2,2024-2025,Active,Male,Country0,FFP,3.9,3.7,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,65.0,85.0,11.0,Calculus,3,3.7,3.38,3.7,3.5566666666666666,3.688333333333333,0.22283775861973365,3.38,3.9,B.Sc - Electrical and Electronic Engineering,Active,6,5,3.0,1,3.38,3.38,3.38,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0
S06fa7d3f35e77cea,2026,2022-2023,B.Sc - Management Information Systems,Semester 2,2024-2025,Active,Male,Country0,AFA,3.9,3.82,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,,,,,,Calculus,3,3.82,3.81,3.88,3.8333333333333335,3.8249999999999997,0.07422937423958247,3.7,3.9,B.Sc - Management Information Systems,Active,6,5,3.0,1,3.88,3.88,3.88,3.88,0,0,0,0,0,1,0,0,0,0,0,0,0
S06fab8257e1d49df,2016,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0,Unknown,2.5,3.6,0,0,,,,,,,,,,,,,,Calculus,3,3.6,3.6,3.67,3.635,2.875,0.5303300858899106,2.5,3.25,B.Sc - Business Administration,Active,2,2,4.0,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
S071f19925dc23d15,2023,2019-2020,B.Sc - Management Information Systems,Semester 2,2022-2023,Graduated,Female,Country3,FFP,3.67,2.92,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - OtherCountry,wassce,95.0,65.0,,15.0,Pre-Calculus,2,2.92,2.13,2.92,2.6719999999999997,2.873,0.5992597285169613,2.0,3.67,B.Sc - Management Information Systems,Graduated,10,8,4.0,2,2.84,2.13,3.5,2.71,0,0,0,0,1,0,0,0,0,0,0,0,0
S0727b8bf7458ccb5,2027,2023-2024,B.Sc - Business Administration,Semester 3,2024-2025,Active,Male,Country39,Other,0.75,1.78,0,1,,,,,,,,,,,,,,Pre-Calculus,2,1.78,1.65,1.98,1.794,1.576,0.5251475982997542,0.75,2.2,B.Sc - Business Administration,Active,5,3,2.0,2,1.6800000000000002,1.61,1.75,1.65,0,0,0,0,0,1,0,0,1,1,0,0,0
S07304927cbdbfcbf,2024,2020-2021,B.Sc - Mechanical Engineering,Semester 3,2023-2024,Graduated,Female,Country9,MCF,3.63,3.76,1,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Other Official Exam,oa_level,80.0,,,,Calculus,3,3.76,3.76,3.79,3.77875,3.29,1.3309824513171786,0.0,3.83,B.Sc - Mechanical Engineering,Graduated,8,7,4.0,1,3.78,3.78,3.78,3.78,0,0,0,0,1,0,0,0,0,0,1,0,0
S073d8aa3e3844085,2028,2024-2025,B.Sc - Computer Science,Semester 3,2024-2025,Active,Male,Country0,FFP,2.43,2.38,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,75.0,75.0,,18.0,Calculus,3,2.38,1.75,2.38,2.065,2.09,0.4808326112068526,1.75,2.43,B.Sc - Computer Science,Active,2,1,1.0,1,2.09,1.75,2.43,2.38,0,0,0,0,0,1,0,0,1,0,0,0,1
S073f73ac19778436,2024,2020-2021,B.Sc - Computer Science,Semester 3,2023-2024,Graduated,Male,Country0,FFP,2.75,2.67,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,85.0,85.0,8.0,College Algebra,1,2.67,2.6,3.06,2.76,2.6744444444444446,0.34518513551104396,1.94,3.06,B.Sc - Computer Science,Graduated,9,7,4.0,2,3.06,3.06,3.06,3.06,0,0,0,0,1,0,0,0,0,0,0,0,1
S0767734e25cdc5a0,2028,2024-2025,B.Sc - Business Administration,Semester 3,2024-2025,Active,Female,Country0,FFP,3.5,3.38,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,oa_level,,,,,Pre-Calculus,2,3.38,3.25,3.38,3.315,3.375,0.1767766952966369,3.25,3.5,B.Sc - Business Administration,Active,2,1,1.0,1,3.375,3.25,3.5,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0
S07753a1329f2fd33,2028,2024-2025,B.Sc - Business Administration,Semester 3,2024-2025,Active,Female,Country0,FFP,3.33,3.06,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,95.0,,8.0,Calculus,3,3.06,2.75,3.06,2.9050000000000002,3.04,0.4101219330881976,2.75,3.33,B.Sc - Business Administration,Active,2,1,1.0,1,3.04,2.75,3.33,3.06,0,0,0,0,0,1,0,0,0,0,0,0,0
S0775ef8185010074,2028,2024-2025,B.Sc - Mechanical Engineering,Semester 3,2024-2025,Active,Female,Country2,AFA,3.61,3.62,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"High School Diploma
Other Official Exam",other,,,,,Calculus,3,3.62,3.62,3.63,3.625,3.62,0.01414213562373112,3.61,3.63,B.Sc - Mechanical Engineering,Active,2,1,1.0,1,3.62,3.61,3.63,3.62,0,0,0,0,0,1,0,0,0,0,0,0,0
S07870fee857fbb4a,2022,2018-2019,B.Sc - Management Information Systems,Semester 2,2019-2020,Exited,Female,Country0,Unknown,0.0,1.72,1,0,,,,,,,,,,,,,,Pre-Calculus,2,1.72,1.5,1.8,1.704,1.24,0.8023714850367004,0.0,2.14,B.Sc - Management Information Systems,Exited,5,4,2.0,1,1.5466666666666669,1.0,2.14,1.71,0,0,0,0,0,0,0,0,1,1,0,0,0
S078ea5213eb57d99,2027,2023-2024,B.Sc - Business Administration,Semester 2,2024-2025,Exited,Female,Country39,Other,0.93,1.67,1,1,,,,,,,,,,,,,,Pre-Calculus,2,1.67,0.0,1.78,1.2225,1.225,0.9616132278624291,0.0,2.11,B.Sc - Business Administration,Exited,4,3,2.0,1,0.93,0.0,1.86,1.44,0,0,0,0,0,0,0,0,1,1,0,0,0
S07a59ddd1343a129,2026,2022-2023,B.Sc - Business Administration,Semester 3,2024-2025,Active,Female,Country0,FFP,1.75,2.65,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,oa_level,,,,8.0,Pre-Calculus,2,2.65,2.61,3.27,2.8514285714285714,2.54,0.5682722352300289,1.75,3.43,B.Sc - Business Administration,Active,7,5,3.0,2,3.13,3.13,3.13,3.13,0,0,0,0,0,1,0,0,0,0,0,0,0
S07df034cde3c56b3,2019,2015-2016,B.Sc - Management Information Systems,Semester 2,2018-2019,Graduated,Female,Country0,Unknown,3.67,3.08,1,0,,,,,,,,,,,,,,Pre-Calculus,2,3.08,2.75,3.08,2.9255555555555555,3.042222222222222,0.37039768417802577,2.5,3.67,B.Sc - Management Information Systems,Graduated,9,8,4.0,1,2.73,2.5,2.94,2.82,0,0,0,0,1,0,0,0,0,0,1,0,0
S07fd61e0a8b711c4,2027,2023-2024,B.Sc - Management Information Systems,Semester 2,2024-2025,Active,Female,Country0,FFP,3.18,2.99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,IGCSE 'A' Level,,,,,,Pre-Calculus,2,2.99,2.9,3.38,3.0975,2.9875,0.38221939598438304,2.5,3.38,B.Sc - Management Information Systems,Active,4,3,2.0,1,3.135,2.89,3.38,3.12,0,0,0,0,0,1,0,0,0,0,0,0,0
S080c07b812a9996c,2028,2024-2025,B.Sc - Electrical and Electronic Engineering,Semester 3,2024-2025,Active,Female,Country0,AFA,3.78,3.59,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,95.0,,7.0,Calculus,3,3.59,3.38,3.59,3.485,3.58,0.2828427124746188,3.38,3.78,B.Sc - Electrical and Electronic Engineering,Active,2,1,1.0,1,3.58,3.38,3.78,3.59,0,0,0,0,0,1,0,0,0,0,0,0,0
S081f44c75236eaa4,2025,2021-2022,Undeclared,Semester 2,2021-2022,Course Completed,Male,Country18,Unknown,3.38,3.38,0,1,,,,,,,,,,,,,,Unknown,0,3.38,3.38,3.38,3.38,3.38,,3.38,3.38,Undeclared,Course Completed,1,1,1.0,0,3.38,3.38,3.38,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0
S083cd59bb39bd338,2027,2023-2024,B.Sc - Mechanical Engineering,Semester 2,2024-2025,Active,Male,Country0,AFA,3.15,3.18,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,International Baccalaureate (IB) Diploma,ib,,,,34.0,Calculus,3,3.18,3.18,3.38,3.2325,3.1875,0.15777093099385153,3.0,3.38,B.Sc - Mechanical Engineering,Active,4,3,2.0,1,3.19,3.0,3.38,3.18,0,0,0,0,0,1,0,0,0,0,0,0,0
S083d30bd7bfadf7c,2027,2023-2024,LLB - Law with Public Policy,Semester 3,2024-2025,Active,Female,Country39,Other,0.0,1.81,1,1,,,,,,,,,,,,,,Pre-Calculus,2,1.81,1.75,2.43,2.0300000000000002,1.542,0.9615456307425041,0.0,2.5,LLB - Law with Public Policy,Active,5,3,2.0,2,1.93,1.75,2.11,2.07,0,0,0,0,0,1,0,0,1,0,0,0,0
S0850ae3c97767f44,2024,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Male,Country0,FFP,3.0,2.85,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,oa_level,,,,,Pre-Calculus,2,2.85,2.77,3.08,2.847,2.77,0.3837244381642176,2.0,3.25,B.Sc - Business Administration,Graduated,10,7,4.0,3,2.94,2.94,2.94,2.94,0,0,0,0,1,0,0,0,0,0,0,0,0
S08727a6da860b1c4,2018,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0,Unknown,3.63,2.92,1,0,,,,,,,,,,,,,,Calculus,3,2.92,2.52,2.92,2.7550000000000003,3.0700000000000003,0.4063988188959214,2.56,3.63,B.Sc - Business Administration,Graduated,6,6,4.0,0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0
S0877f1db5db965e4,2027,2023-2024,B.Sc - Computer Science,Semester 2,2024-2025,Active,Male,Country0,FFP,3.5,3.11,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,95.0,,10.0,Calculus,3,3.11,2.63,3.11,2.8925,3.0949999999999998,0.3570714214271427,2.63,3.5,B.Sc - Computer Science,Active,4,3,2.0,1,2.885,2.63,3.14,2.87,0,0,0,0,0,1,0,0,0,0,0,0,1
S08891e1f7b261641,2019,2015-2016,B.Sc - Business Administration,Semester 2,2019-2020,Graduated,Male,Country0,Unknown,3.33,2.97,0,0,,,,,,,,,,,,,,Pre-Calculus,2,2.97,2.64,3.29,2.970833333333333,2.4441666666666664,1.1083194348638707,0.0,3.44,B.Sc - Business Administration,Graduated,12,10,5.0,2,2.19,0.0,3.44,3.29,0,0,0,0,1,0,0,0,0,0,0,1,0
S089e85c637908d0d,2021,2017-2018,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country9,MCF,3.92,3.68,0,1,,,,,,,,,,,,,,Calculus,3,3.68,3.6,3.75,3.658888888888889,3.7222222222222223,0.19530602767053662,3.4,4.0,B.Sc - Computer Science,Graduated,9,8,4.0,1,3.71,3.67,3.75,3.71,0,0,0,0,1,0,0,0,0,0,1,0,1
S08aad1835af6aaa2,2025,2021-2022,B.Sc - Business Administration,Semester 2,2024-2025,Graduated,Female,Country0,FFP,3.5,3.01,1,0,,,,,,,,,oa_level,,,,,Pre-Calculus,2,3.01,2.81,3.25,2.9655555555555555,3.02,0.3555980877338909,2.5,3.5,B.Sc - Business Administration,Graduated,9,7,4.0,2,3.25,3.25,3.25,3.25,0,0,0,0,1,0,0,0,0,0,1,0,0
S08b1acd8bd4aba7f,2020,2016-2017,B.Sc - Electrical and Electronic Engineering,Semester 2,2019-2020,Graduated,Male,Country7,Unknown,2.75,3.16,0,1,,,,,,,,,,,,,,Calculus,3,3.16,3.0,3.28,3.178888888888889,3.2055555555555557,0.37660028913660937,2.72,3.75,B.Sc - Electrical and Electronic Engineering,Graduated,9,8,4.0,1,3.3533333333333335,3.0,3.67,3.28,0,0,0,0,1,0,0,0,0,0,1,0,0
