student_id,math_track,first_math_grade,first_math_grade_point,math_track_encoded
S98c1cbaf2f158173,calculus,C,2.0,3
S98c44d0fd8bccb76,calculus,A+,4.0,3
S98d67cda4e1049bf,calculus,E,0.0,3
S98ef0b0fc8050c6f,precalculus,B+,3.5,2
S990d228a24a05bc9,calculus,B,3.0,3
S990ee91b802be502,college_algebra,A,4.0,1
S9916608aedf28405,calculus,B,3.0,3
S992198c5cc4b5f97,calculus,B+,3.5,3
S992cd6802132c7c5,calculus,A+,4.0,3
S993837f66365efb3,precalculus,C,2.0,2
S993d27d1d25196a3,calculus,C,2.0,3
S9946e5addf86f104,calculus,C,2.0,3
S996c1376692e4ed7,calculus,B,3.0,3
S996d45625882f619,precalculus,A,4.0,2
S997bf3ba2f13ff5c,calculus,B,3.0,3
S997f106fc3be29fd,precalculus,B+,3.5,2
S998c05e97ff9fa39,precalculus,C+,2.5,2
S99bcc8029d5a38e1,calculus,B,3.0,3
S99efc7383b681b41,calculus,A+,4.0,3
S9a6d462cfa020ee6,precalculus,A+,4.0,2
S9a9194346572bf28,calculus,C+,2.5,3
S9a94cb9667aa7377,calculus,A,4.0,3
S9a958b64151a743a,calculus,B+,3.5,3
S9aa0c0047c5640e1,precalculus,A+,4.0,2
S9aa716d70a1eeb5a,precalculus,C,2.0,2
S9ab6dcbca629d7a7,calculus,D+,1.5,3
S9abae06f690f84d5,precalculus,B+,3.5,2
S9aca3d21652cacb1,calculus,B+,3.5,3
S9ad89d3a991d22e9,precalculus,E,0.0,2
S9ae3b2e016db295b,calculus,C,2.0,3
S9ae4470652df5777,precalculus,B,3.0,2
S9aed21c7ab02851c,calculus,C,2.0,3
S9aeee5302c38fea2,calculus,C+,2.5,3
S9af20f6c8bd06e73,calculus,C,2.0,3
S9af29c1ce0eb6cfd,precalculus,B+,3.5,2
S9af2b7fd9c527575,college_algebra,A,4.0,1
S9af5b0d6c640c4b6,calculus,A+,4.0,3
S9b0b4651cf7699af,precalculus,E,0.0,2
S9b19d3025c80715c,calculus,C+,2.5,3
S9b50e652f49c3de2,calculus,B,3.0,3
S9b51296552bf3230,calculus,E,0.0,3
S9b59fd4779c797c3,precalculus,C,2.0,2
S9b7e6c2170af615e,calculus,C,2.0,3
S9b826d8c6f116675,precalculus,A,4.0,2
S9b858843ec96141d,calculus,C+,2.5,3
S9b89a87ef18d7789,precalculus,B+,3.5,2
S9b8f66ea53253018,precalculus,A,4.0,2
S9b95373049816646,precalculus,C+,2.5,2
S9bac174ffdc545d2,college_algebra,D+,1.5,1
S9bbb788f8f88ad0d,precalculus,A,4.0,2
S9bcf704cefcf47e4,precalculus,A,4.0,2
S9c19dbbeec0b4178,precalculus,D+,1.5,2
S9c230d6b202a8655,calculus,C,2.0,3
S9c2db2c5d9c58ad0,precalculus,D+,1.5,2
S9c66bf8471190759,precalculus,B,3.0,2
S9c759ed0d6435c8e,precalculus,B+,3.5,2
S9caeca6c6f361de3,precalculus,B+,3.5,2
S9cddbc3dcc63d077,precalculus,B,3.0,2
S9cdff636638f716a,college_algebra,D+,1.5,1
S9cf3631d9ac19535,calculus,C+,2.5,3
S9d0fb404ed2c19dc,precalculus,C+,2.5,2
S9d147b00d23a40b0,precalculus,C,2.0,2
S9d1ef8a282498c93,college_algebra,B,3.0,1
S9d6ef6edb02cf4bb,precalculus,A,4.0,2
S9d6f4b4c1b27ba90,calculus,B,3.0,3
S9d85bec2a5c93141,calculus,E,0.0,3
S9d9aa40eebf47f72,calculus,A,4.0,3
S9d9efff852254fdb,calculus,C+,2.5,3
S9da827f02ff42666,precalculus,C+,2.5,2
S9dadcf156f472470,calculus,C+,2.5,3
S9dcd6af6301b09c5,calculus,B,3.0,3
S9dce30a8b71d450e,calculus,A,4.0,3
S9ddb69add8d70b8f,calculus,D+,1.5,3
S9defde0ddca84d8b,precalculus,C+,2.5,2
S9dff663961368bcd,calculus,B+,3.5,3
S9e12abc809d666cc,precalculus,B,3.0,2
S9e34457ee5494806,precalculus,D,1.0,2
S9e564045c9bce883,calculus,B,3.0,3
S9e862573035d5ce8,precalculus,D+,1.5,2
S9ea4bedf48f5480d,calculus,C+,2.5,3
S9ead1aae593943ba,calculus,C,2.0,3
S9ec183d1dada1a81,precalculus,B,3.0,2
S9ed5b215aac3c818,calculus,B,3.0,3
S9ee2e2df70a99db7,precalculus,D+,1.5,2
S9eeb5962ec982976,precalculus,B+,3.5,2
S9ef7d625c0ccb034,calculus,C+,2.5,3
S9f0262dc55d9a6b6,calculus,A,4.0,3
S9f0334468dd44689,precalculus,D+,1.5,2
S9f0a6ba5b9f81d38,college_algebra,C+,2.5,1
S9f0e5aaf482c897f,calculus,C+,2.5,3
S9f38cf7ad53ca39c,calculus,B+,3.5,3
S9f63c268ba155bf8,precalculus,C+,2.5,2
S9f6c04c01f83113c,precalculus,A,4.0,2
S9f794549017e2c62,precalculus,D+,1.5,2
S9f9e10970649dfea,calculus,C+,2.5,3
S9f9f183ea6de7402,calculus,C+,2.5,3
S9fcf1d70f9602571,precalculus,B+,3.5,2
S9fd87927863f0647,calculus,A,4.0,3
S9fe464af8e87464f,calculus,A+,4.0,3
S9ff7ba525088b3c9,calculus,B,3.0,3
S9ff826fecd6a2595,calculus,B+,3.5,3
Sa00ad5ec7fc34e89,calculus,D+,1.5,3
Sa029773876031faf,calculus,B+,3.5,3
Sa02b7a51f052b692,calculus,A+,4.0,3
Sa03964417182cf9d,college_algebra,B+,3.5,1
Sa046fb0f50ece3c6,calculus,C+,2.5,3
Sa075c7580f90e51b,calculus,B+,3.5,3
Sa07dd6d2739bddc7,calculus,C,2.0,3
Sa0844624580fcd4a,college_algebra,C+,2.5,1
Sa0b38befa3d32f12,calculus,E,0.0,3
Sa0c27d2fcfdd6e35,precalculus,C,2.0,2
Sa0c4508fce5ba24a,precalculus,C,2.0,2
Sa115db2f0c0eeadc,calculus,A,4.0,3
Sa1517e1621b8e623,calculus,C,2.0,3
Sa1702042409043ef,calculus,C+,2.5,3
Sa18ee23ba117e331,precalculus,E,0.0,2
Sa1935a5384a57c37,calculus,B,3.0,3
Sa198a4c14b8f9648,precalculus,E,0.0,2
Sa19b929428568821,calculus,B,3.0,3
Sa1b68f27853edcc4,calculus,A,4.0,3
Sa1e9e52d40921b30,precalculus,A,4.0,2
Sa1ea496ca3a14ae3,calculus,E,0.0,3
Sa1ecd57a8852c924,calculus,D,1.0,3
Sa1ee3bd1ccff794a,calculus,B+,3.5,3
Sa206995301971bab,college_algebra,B+,3.5,1
Sa2183379c877cd82,precalculus,D+,1.5,2
Sa22eec1443d664e0,precalculus,C+,2.5,2
Sa24cdd3dc319c169,calculus,C,2.0,3
Sa251e818f9a30c76,calculus,B,3.0,3
Sa257774dc182ca63,precalculus,D+,1.5,2
Sa2578e0aa0b85354,calculus,C+,2.5,3
Sa261521164c13bdb,college_algebra,B,3.0,1
Sa26994d9fbafd3da,precalculus,C,2.0,2
Sa272a74a79ea2a69,calculus,D+,1.5,3
Sa2867329b3543c4b,college_algebra,B,3.0,1
Sa28d807a96c6523d,calculus,A,4.0,3
Sa297aac71604032a,calculus,C,2.0,3
Sa2b66c99e86e2453,calculus,D+,1.5,3
Sa2b97b5d56fa793d,calculus,B+,3.5,3
Sa2bf94937f844cba,calculus,B,3.0,3
Sa2ef86e8d2c7da64,calculus,D+,1.5,3
Sa2f8d6a844971d65,calculus,D+,1.5,3
Sa2fb70c4c7283052,calculus,A+,4.0,3
Sa314afe576316e48,calculus,B+,3.5,3
Sa31cbde06c548ab6,calculus,B+,3.5,3
Sa3209f51612e70c4,calculus,D+,1.5,3
Sa3273d806ad2a770,calculus,A,4.0,3
Sa3434854b65a27da,precalculus,B,3.0,2
Sa3570121d766a50e,calculus,B,3.0,3
Sa368c1d4ed209b38,calculus,D,1.0,3
Sa3e9f6a5c220f2e1,calculus,A,4.0,3
Sa407ce9b49710ffa,calculus,B,3.0,3
Sa40e17a99aec0862,calculus,B,3.0,3
Sa40fe04be90b1ac3,precalculus,B,3.0,2
Sa41747287de463dd,calculus,C,2.0,3
Sa4239f01f250114c,calculus,B+,3.5,3
Sa42bc417ce21db02,precalculus,C+,2.5,2
Sa441636cc2343186,precalculus,C,2.0,2
Sa44ce87d8a079524,calculus,B+,3.5,3
Sa455e2a4093fa198,precalculus,C+,2.5,2
Sa46c9890df5240f7,calculus,C+,2.5,3
Sa47554c9a80514cf,precalculus,B+,3.5,2
Sa4777ebb32d36e18,precalculus,B,3.0,2
Sa47bd6bb8add3028,calculus,A+,4.0,3
Sa47c7c33b9bd0f62,college_algebra,D+,1.5,1
Sa4873baa2d373227,college_algebra,B+,3.5,1
Sa4ecf1230126dff9,calculus,C,2.0,3
Sa4fbd35256e525b9,college_algebra,B+,3.5,1
Sa4fffe473882fe41,calculus,A,4.0,3
Sa5012f825851efba,calculus,C,2.0,3
Sa507dc6c70b97637,calculus,B,3.0,3
Sa52be8a19023460a,calculus,C,2.0,3
Sa53d35d3af15c54d,calculus,D,1.0,3
Sa5467e1c423a99f4,calculus,D+,1.5,3
Sa571730cf241d8c5,precalculus,C,2.0,2
Sa58cac373aeb1928,precalculus,B+,3.5,2
Sa58d97ef7a88e0c0,precalculus,B,3.0,2
Sa59517f937ac00f0,calculus,C+,2.5,3
Sa596c2be96b18284,college_algebra,B+,3.5,1
Sa5a4d96dad1bf2e7,calculus,A+,4.0,3
Sa5b1b5f431934dbb,precalculus,C+,2.5,2
Sa5b76b9c7fa98a30,calculus,C,2.0,3
Sa5bca522686c10d2,calculus,D,1.0,3
Sa5bf3c54dc020fc8,calculus,C,2.0,3
Sa5c6a2e4482dac33,precalculus,B+,3.5,2
Sa5d469a696d291b6,precalculus,B,3.0,2
Sa5e819410c4931bf,college_algebra,A+,4.0,1
Sa5f1c21e13245b5e,calculus,B,3.0,3
Sa5f8e2726fee566f,calculus,D+,1.5,3
Sa6061ace19871c76,precalculus,C+,2.5,2
Sa606874c6714dc5d,precalculus,B+,3.5,2
Sa6096004ca1dd477,college_algebra,B,3.0,1
Sa60fb73ee53653be,calculus,B+,3.5,3
Sa63d089acc2463c8,calculus,C,2.0,3
Sa646f4f5ad7352fa,college_algebra,B,3.0,1
Sa6523eebf9cedf1d,precalculus,C,2.0,2
Sa65d4638759058d7,calculus,E,0.0,3
Sa66c02d97f891c66,precalculus,B,3.0,2
Sa67c3a1f2af53795,precalculus,B+,3.5,2
Sa68332f82dec82b0,precalculus,C+,2.5,2
Sa687eaa2670b2198,calculus,C,2.0,3
Sa68a5967a5360532,precalculus,D,1.0,2
Sa6a003c735413691,college_algebra,C,2.0,1
Sa6a39907682e0e56,calculus,B+,3.5,3
Sa6a776de54c5d1d1,precalculus,A+,4.0,2
Sa6c56b8d8eb14b94,calculus,C,2.0,3
Sa6cbe6d5c3239ae3,precalculus,E,0.0,2
Sa6ce44a6018cfbb7,calculus,B+,3.5,3
Sa6f9bcdf10b2daf0,calculus,B,3.0,3
Sa6ff0bdba6663729,calculus,B,3.0,3
Sa706e0debc5b9971,precalculus,A,4.0,2
Sa71db65ec1689f41,precalculus,A,4.0,2
Sa720d2089575718a,college_algebra,C+,2.5,1
Sa7330a484788532d,calculus,C+,2.5,3
Sa74966df37a1e51e,calculus,B,3.0,3
Sa75589fcd9f6e2b4,precalculus,A,4.0,2
Sa7890c2294c3cd12,college_algebra,B,3.0,1
Sa7ab9472e0fdb6cb,precalculus,C,2.0,2
Sa7ca71d4201fd3a3,college_algebra,C,2.0,1
Sa7e1743ee243aa6b,calculus,A+,4.0,3
Sa7f6fa0b97a9d9ec,calculus,D+,1.5,3
Sa7fe57e4791938d2,college_algebra,B,3.0,1
Sa800c0e9b0f75e53,calculus,C,2.0,3
Sa802f337dc496b96,calculus,B,3.0,3
Sa80ae1d84e7877a9,precalculus,A,4.0,2
Sa816119588e15ea1,calculus,B+,3.5,3
Sa81dbf038589d7fc,precalculus,B,3.0,2
Sa84a2bae36eb85b6,college_algebra,B,3.0,1
Sa84e9d0f18e9ce22,college_algebra,A,4.0,1
Sa86592420803f0d7,college_algebra,A,4.0,1
Sa86d01577bedf0f9,college_algebra,B+,3.5,1
Sa86d1ca147aa8701,precalculus,A,4.0,2
Sa87ee5a8d79e9e7a,calculus,A+,4.0,3
Sa88a499f4f0d9431,calculus,A,4.0,3
Sa8a1bf1e16ccc02e,calculus,C+,2.5,3
Sa8aea18bf9bb239b,calculus,A,4.0,3
Sa8cb1a7cf5c20ba5,calculus,D+,1.5,3
Sa8cf2acbc01165e6,precalculus,B+,3.5,2
Sa8e7bcdfac68a8b2,calculus,A+,4.0,3
Sa9122c920973ed11,calculus,D+,1.5,3
Sa91462c08a75b4a3,precalculus,A+,4.0,2
Sa91b170c246052a2,precalculus,D+,1.5,2
Sa91bf01410e46f3f,precalculus,E,0.0,2
Sa9231c6e03b7049c,precalculus,A,4.0,2
Sa927613048c5c61b,calculus,C+,2.5,3
Sa92a8c12c0cdaf91,calculus,C,2.0,3
Sa948af00367320bd,calculus,C+,2.5,3
Sa965a0914a13aa0e,college_algebra,B,3.0,1
Sa98678001db1253d,college_algebra,A,4.0,1
Sa9a70c9f5f0c1f6a,calculus,B,3.0,3
Sa9b00277161389bc,calculus,C,2.0,3
Saa023a12bb663486,calculus,C,2.0,3
Saa06c5c8fa6ad48c,calculus,A+,4.0,3
Saa52bb967c2b6505,calculus,A,4.0,3
Saa70ecdb9c12197c,precalculus,B+,3.5,2
Saa7da235892be565,precalculus,A,4.0,2
Saa7f1ce252cc8954,calculus,D+,1.5,3
Saa9dde00dc09db86,calculus,C+,2.5,3
Saac978292952f42b,precalculus,C+,2.5,2
Saafdfdf5e49ec14b,calculus,A,4.0,3
Sab0265e24f08c233,calculus,A,4.0,3
Sab06140db6e103e4,precalculus,E,0.0,2
Sab06e4b33e263b53,precalculus,A,4.0,2
Sab11f184ba6a9e0c,precalculus,C+,2.5,2
Sab1a8b2abe2fd45e,calculus,C,2.0,3
Sab36142337389704,calculus,A,4.0,3
Sab4e34c4032a6d68,precalculus,B,3.0,2
Sab67db5e873170f3,precalculus,B,3.0,2
Sab6ae8affd0335c9,precalculus,B,3.0,2
Sab731addad69c292,calculus,B,3.0,3
Sab757045084ba11e,calculus,B,3.0,3
Sab784b25f9dd8e98,precalculus,D+,1.5,2
Sab7c5d8aadf74504,calculus,A+,4.0,3
Saba6fc9270e71b6e,calculus,B,3.0,3
Sabc7773e328c9bf1,precalculus,C,2.0,2
Sabdbbc61ac5448d1,college_algebra,B+,3.5,1
Sabe76fdf9712902d,calculus,A+,4.0,3
Sac04c18541f19878,calculus,B,3.0,3
Sac0fdf9129e9113f,calculus,D+,1.5,3
Sac57a683bddf2a94,calculus,E,0.0,3
Sac60bd564d662285,calculus,D+,1.5,3
Sac67a609a7fbb48a,precalculus,A,4.0,2
Sac88cf66e5b298bc,calculus,A,4.0,3
Sac905f27195291e7,calculus,B+,3.5,3
Sac9fa01d575fc350,precalculus,A,4.0,2
Sace8a06302655a5d,calculus,B+,3.5,3
Sad01b6e308f17fd4,precalculus,B+,3.5,2
Sad0d7ad4118559fb,college_algebra,D,1.0,1
Sad0fec26b9abd3d0,precalculus,E,0.0,2
Sad1938bb170b7cb9,calculus,D+,1.5,3
Sad1e685151b5ceef,calculus,C,2.0,3
Sad2172577b4c4ae0,precalculus,A,4.0,2
Sad2cd3c4e06a0c51,precalculus,C,2.0,2
Sad46c6730b401f67,calculus,D+,1.5,3
Sad776d9c48edd545,calculus,B,3.0,3
Sad8721d51316bd86,calculus,B,3.0,3
Sada6d0332703555f,precalculus,B+,3.5,2
Sadae69feb12dffc6,calculus,C,2.0,3
Sadbd706a16d93e16,calculus,A+,4.0,3
Sadc006e8c21554e9,calculus,D+,1.5,3
Sadd6f9f753c14a12,calculus,B+,3.5,3
Sae0e469bf527343b,calculus,C+,2.5,3
Sae1a6d96d39b5797,calculus,C+,2.5,3
Sae3f302d61eb3ee3,calculus,C+,2.5,3
Sae54132b61892f25,calculus,B,3.0,3
Sae555ee484c7040a,calculus,C,2.0,3
Sae59ee3fd464e52f,calculus,B+,3.5,3
Sae8f0505135fbf14,calculus,B+,3.5,3
Sae9f1e8cfdb67c41,precalculus,P,0.0,2
Saea692b6b2c09a32,precalculus,D+,1.5,2
Saec742e19ab6bf77,college_algebra,C+,2.5,1
Saeca70c730b4e744,precalculus,C,2.0,2
Saecbc74474598763,calculus,D,1.0,3
Saeceb549556b9a82,calculus,A,4.0,3
Saee418969a17915a,calculus,C,2.0,3
Saeec58ffafaf849a,calculus,B,3.0,3
Saef10b2ccca14b1b,precalculus,A,4.0,2
Saef56be682ce5b63,college_algebra,E,0.0,1
Saefbadc8a111e17e,calculus,A,4.0,3
Saf1464500a4961e0,calculus,B+,3.5,3
Saf150aef793648fa,precalculus,A+,4.0,2
Saf18448407289efe,calculus,B,3.0,3
Saf20200543e78422,precalculus,D,1.0,2
Saf2a3cde348ff847,college_algebra,C+,2.5,1
Saf4368460779b1cc,calculus,C,2.0,3
Saf4b0ac8dee24b46,calculus,A,4.0,3
Saf4f00ac884c3bed,calculus,B+,3.5,3
Saf4fcdd060c70f55,calculus,B,3.0,3
Saf76bde31bc3eef4,precalculus,A+,4.0,2
Saf8858148a3e6612,precalculus,C+,2.5,2
Saf9c28b1e2553780,calculus,C+,2.5,3
Safb77b712483c232,calculus,B+,3.5,3
Safd1220b2790523d,calculus,B+,3.5,3
Sb01f8b2a9888be6f,precalculus,B,3.0,2
Sb0221cc5a3b879b4,calculus,A,4.0,3
Sb02d1e26aa8f63cf,precalculus,C+,2.5,2
Sb033873c845b010b,calculus,B,3.0,3
Sb04ef73a16eaa277,calculus,A,4.0,3
Sb050116546c3e289,precalculus,B,3.0,2
Sb06091f18e2d3541,precalculus,A,4.0,2
Sb06b1dda8594c9e2,calculus,C,2.0,3
Sb06ce0462f447dfa,calculus,D+,1.5,3
Sb07c2c3fc8c6ebfc,calculus,B,3.0,3
Sb09747904629c4c1,calculus,A+,4.0,3
Sb0b00474ec7114b4,precalculus,E,0.0,2
Sb0cde1770b101adf,calculus,C+,2.5,3
Sb0ce34409f6db325,calculus,D+,1.5,3
Sb105d4098765f5ff,calculus,B,3.0,3
Sb122a7e5ef7e2746,precalculus,C+,2.5,2
Sb128d062f6d4e08e,precalculus,D+,1.5,2
Sb134030597ec17c2,precalculus,E,0.0,2
Sb140767e2fe414f1,precalculus,C,2.0,2
Sb143e37d00ab5e74,calculus,D+,1.5,3
Sb1549d9e3f17624c,college_algebra,B+,3.5,1
Sb1876ed11dad1e60,calculus,C+,2.5,3
Sb1e1f6c37e897554,precalculus,B,3.0,2
Sb1f2a7c41f86471c,precalculus,C,2.0,2
Sb207eb5d2421bbff,calculus,C+,2.5,3
Sb20b14a5bd49dea9,calculus,A+,4.0,3
Sb2111587678d08ea,calculus,E,0.0,3
Sb2167b21643ab097,calculus,A,4.0,3
Sb217552e74e8b2b1,calculus,C+,2.5,3
Sb219e880f523dfd1,college_algebra,B+,3.5,1
Sb22076ab91503657,calculus,B+,3.5,3
Sb2268c03955f8fbe,calculus,B,3.0,3
Sb227b9e1cd276772,precalculus,B+,3.5,2
Sb2414a8562565beb,college_algebra,C+,2.5,1
Sb24de2392c28e5da,calculus,D+,1.5,3
Sb28adb3d19f8620c,calculus,A+,4.0,3
Sb2c25222f716bf38,calculus,C,2.0,3
Sb2dc8f7dd3052335,precalculus,B+,3.5,2
Sb2de84d1b4e8923f,calculus,C+,2.5,3
Sb325651931b201ba,calculus,A,4.0,3
Sb32ee4e7c11b20a1,calculus,E,0.0,3
Sb335958a6b913b31,calculus,B+,3.5,3
Sb3478eb5c83fb3eb,college_algebra,D+,1.5,1
Sb36348d49d12c686,calculus,C+,2.5,3
Sb368e03b8d74a4f7,calculus,A,4.0,3
Sb3a086bc6b1c3b41,calculus,D+,1.5,3
Sb3abc1961b3ecd0f,calculus,C,2.0,3
Sb3b852277e65de81,precalculus,B+,3.5,2
Sb3d38cb6ebc142c3,calculus,B,3.0,3
Sb3ecc221ced0f72e,calculus,B+,3.5,3
Sb41ab9e9bbeaeb81,precalculus,B+,3.5,2
Sb4c0d8764ecc9a83,calculus,A,4.0,3
Sb4c3c627664c2ff2,calculus,C+,2.5,3
Sb4c5d0707cf5110d,calculus,B,3.0,3
Sb4c5d469602f31be,calculus,C+,2.5,3
Sb4cb531b2413b959,calculus,C+,2.5,3
Sb4d67b42ce361fc5,calculus,A,4.0,3
Sb4dc4e41873db50a,college_algebra,A,4.0,1
Sb4eedcfc432495b2,calculus,C,2.0,3
Sb4eee822e2fa89e0,calculus,B,3.0,3
Sb4efe515e6838d57,precalculus,D+,1.5,2
Sb4f32ff0cbe92907,precalculus,A,4.0,2
Sb51d609b3bc11d2e,calculus,D+,1.5,3
Sb5211fcf43a75094,college_algebra,B,3.0,1
Sb54b966e4abff658,calculus,D+,1.5,3
Sb569b889b2b440b2,precalculus,A,4.0,2
Sb582d0d0c45e7026,precalculus,B+,3.5,2
Sb58376337b02ee29,calculus,D,1.0,3
Sb58d0f6cf060e323,calculus,C,2.0,3
Sb5975b728ea6b927,precalculus,C+,2.5,2
Sb59ed5a80c0499e9,precalculus,B,3.0,2
Sb5cf659c04456299,calculus,C,2.0,3
Sb5d46b98cda4bdc7,calculus,D+,1.5,3
Sb5e7208a5321d83a,precalculus,A+,4.0,2
Sb6010b8689b38edf,precalculus,B,3.0,2
Sb60d339f444a9bff,calculus,E,0.0,3
Sb60d7ad68abf9701,precalculus,D,1.0,2
Sb619be8602818fa1,college_algebra,C,2.0,1
Sb6222c82df2acab4,calculus,C+,2.5,3
Sb648da667c3c1ab0,calculus,B,3.0,3
Sb65a03206fc38b68,precalculus,B+,3.5,2
Sb68759697737bb74,calculus,C,2.0,3
Sb6897200bfd72586,calculus,B+,3.5,3
Sb691e58f3d8ee38f,precalculus,C+,2.5,2
Sb6ab5ca3b33f70fe,calculus,B,3.0,3
Sb6bfc8fe64b2fb05,precalculus,C,2.0,2
Sb6c72d51bc353559,calculus,C+,2.5,3
Sb6df513983355ea7,calculus,C+,2.5,3
Sb6eed9e0a1eafa4a,calculus,B,3.0,3
Sb6ffe272009cd8c6,calculus,C+,2.5,3
Sb72eab8d391bcfe5,precalculus,E,0.0,2
Sb7302fb65524ae2b,calculus,B,3.0,3
Sb7431babd635a55a,precalculus,C,2.0,2
Sb74485beaffbbbf5,calculus,B+,3.5,3
Sb7628be3d696baad,precalculus,B+,3.5,2
Sb762b1ee729cbc37,calculus,C,2.0,3
Sb76da3f6f62e4d13,college_algebra,B+,3.5,1
Sb7896f3f28ad9123,calculus,A+,4.0,3
Sb79a4440326790a2,precalculus,C+,2.5,2
Sb7feaa9fd74d30e2,calculus,A,4.0,3
Sb8078d6e85ffd8cc,precalculus,E,0.0,2
Sb81b0153184047a9,calculus,B+,3.5,3
Sb81c4b62ea7cb7dd,calculus,C,2.0,3
Sb8268af0dad85c2f,calculus,A,4.0,3
Sb85a4194985a93aa,precalculus,B,3.0,2
Sb85eaea9c462ca97,calculus,B,3.0,3
Sb86c7a0111307402,precalculus,A,4.0,2
Sb86f6aaf86d8c6be,calculus,D+,1.5,3
Sb897a39cbb710f92,calculus,C,2.0,3
Sb8991f8c784c7f43,calculus,C+,2.5,3
Sb8b2035e572d010d,calculus,E,0.0,3
Sb8c6ed24a8cde524,calculus,A,4.0,3
Sb8ce3cf5ddbd56fb,calculus,D+,1.5,3
Sb8e56fb5e194891c,calculus,C+,2.5,3
Sb90ee566a9de5790,precalculus,D+,1.5,2
Sb92608c3f42d9aea,calculus,A,4.0,3
Sb9364c044ef42012,college_algebra,B,3.0,1
Sb93a3f408101aff2,college_algebra,C,2.0,1
Sb93eda6a15212e83,precalculus,A,4.0,2
Sb98d9fed778639d4,precalculus,A+,4.0,2
Sb9b0207670573faf,calculus,A,4.0,3
Sb9c28aaaaffc1dc6,precalculus,E,0.0,2
Sb9cb6650ea0147ea,calculus,C+,2.5,3
Sb9e5b1690cd60fb6,calculus,B,3.0,3
Sb9f344eff42495c8,calculus,B+,3.5,3
Sba08ecd459108fbc,precalculus,C,2.0,2
Sba0f998d963b903f,calculus,D+,1.5,3
Sba14c340b1b03a9c,calculus,B,3.0,3
Sba22a74d73121136,precalculus,C+,2.5,2
Sba3203ae97e7a52b,precalculus,C,2.0,2
Sba349eaa3f721c28,calculus,C,2.0,3
Sba3def35d7caaafe,college_algebra,A,4.0,1
Sba4f7cb551a044e0,precalculus,C,2.0,2
Sba527ce4b980a1b0,calculus,A,4.0,3
Sba5bbe80c7c76f90,precalculus,B,3.0,2
Sba5e1a386b6857c1,calculus,D+,1.5,3
Sba6d17ec8433afba,calculus,C,2.0,3
Sba9ad51bba027703,calculus,D+,1.5,3
Sbab0c450c7f3eccc,precalculus,C,2.0,2
Sbab4662dda693a27,precalculus,C+,2.5,2
Sbabcb421c919098f,calculus,D+,1.5,3
Sbac4ed8e37d87af8,calculus,B+,3.5,3
Sbae6cff81ce13330,calculus,B+,3.5,3
Sbaf909c884ce206f,calculus,B+,3.5,3
Sbb139ce4fb966373,calculus,C,2.0,3
Sbb143aef9aa4afa6,calculus,D+,1.5,3
Sbb3bbd713d61f690,calculus,A,4.0,3
Sbb61979213df6694,calculus,A,4.0,3
Sbb66b9eccd837967,precalculus,B,3.0,2
Sbb69bcfdcfa1e660,calculus,E,0.0,3
Sbb6bdacd02f2a028,calculus,C,2.0,3
Sbb81cdcfbc5058e4,precalculus,E,0.0,2
Sbb858434fbfdd25b,precalculus,C+,2.5,2
Sbbb469f07359962c,calculus,A+,4.0,3
Sbbbcfa6676a7ca57,precalculus,D+,1.5,2
Sbbcecb253257cad3,calculus,D,1.0,3
Sbbeb7a8ce10cdb7c,precalculus,C+,2.5,2
Sbbedf37781c85d39,precalculus,B,3.0,2
Sbbf809f0b45b67b9,precalculus,E,0.0,2
Sbbffbda89596e9ce,calculus,C+,2.5,3
Sbc0dbb185614540d,precalculus,D+,1.5,2
Sbc0ddc0f08ec524a,precalculus,C+,2.5,2
Sbc1a254e67a20cb8,calculus,D+,1.5,3
Sbc1d2165c32729bf,calculus,A+,4.0,3
Sbc313899ad1026b8,precalculus,B,3.0,2
Sbc394f04745bd97a,calculus,D+,1.5,3
Sbc4efdd7499702f9,precalculus,D+,1.5,2
Sbc55a4d06b812fb2,precalculus,B,3.0,2
Sbc59cfac6a5c5178,precalculus,C+,2.5,2
Sbc5b10c7df485cfc,calculus,C+,2.5,3
Sbc88ac1bfb8b2a51,calculus,B,3.0,3
Sbc89a89024fbb545,precalculus,C,2.0,2
Sbc89c793a79d35f1,calculus,B+,3.5,3
Sbc952cb2c7b99341,calculus,B+,3.5,3
Sbcd930d27cc56df6,college_algebra,A+,4.0,1
Sbcff8f042991bc45,precalculus,E,0.0,2
Sbd19db04f39b8d7f,precalculus,C+,2.5,2
Sbd28ef02ba7956bb,precalculus,D+,1.5,2
Sbd32180a9645862f,calculus,A+,4.0,3
Sbd4b85e9a8e32514,calculus,D+,1.5,3
Sbd5a3814e2aa5076,calculus,C,2.0,3
Sbd9aab064e6e189e,calculus,B+,3.5,3
Sbd9dd5e3bee88fa8,calculus,B,3.0,3
Sbdbb5656606ffa72,calculus,D,1.0,3
Sbdbdea7bb9c82d77,calculus,E,0.0,3
Sbdbe813b629d3700,precalculus,B,3.0,2
Sbdc3f6e6e9cff090,calculus,B,3.0,3
Sbde2294c75aaafe4,precalculus,C,2.0,2
Sbe267443fd503ec1,precalculus,C+,2.5,2
Sbe3642c09f1d69e4,calculus,E,0.0,3
Sbe3c313855df7e2d,precalculus,E,0.0,2
Sbe6d3d3bede3f49e,calculus,B,3.0,3
Sbe7922f2a61e5d19,calculus,C,2.0,3
Sbe851b4fa75b323e,calculus,C,2.0,3
